price,room_count,quadrature,floor_text,floor,region_text,region,year,flat_toilet,flat_balcony,flat_balcony_g,flat_door,inet_type,flat_parking,live_furniture,flat_flooring,ceiling
90000000,2,82.0,16/16,1.0,Бостандыкский р-н,1.0,2024,no_info,no_info,no_info,no_info,no_info,паркинг,no_info,no_info,3
90000000,1,54.0,1/5,0.2,Бостандыкский р-н,1.0,1990,no_info,no_info,no_info,no_info,no_info,no_info,no_info,no_info,
90000000,3,90.3,4/5,0.8,Медеуский р-н,0.69,1991,no_info,лоджия,да,деревянная,проводной,рядом охраняемая стоянка,полностью,линолеум,2.7
90000000,3,90.0,1/1,1.0,Наурызбайский р-н,0.11,2000,no_info,no_info,no_info,no_info,no_info,no_info,no_info,no_info,
90000000,2,84.0,17/18,0.94,Бостандыкский р-н,1.0,2022,no_info,no_info,no_info,no_info,no_info,no_info,no_info,no_info,3
90000000,3,81.7,2/10,0.2,Бостандыкский р-н,1.0,2019,совмещенный,no_info,no_info,no_info,no_info,no_info,no_info,ламинат,2.8
90000000,4,120.0,6/13,0.46,Алмалинский р-н,0.075,2019,no_info,балкон,да,металлическая,проводной,no_info,полностью,no_info,
90000000,3,124.0,11/15,0.73,Бостандыкский р-н,1.0,2008,2 с/у и более,балкон,да,металлическая,оптика,паркинг,частично,ламинат,3
90000000,3,100.0,2/16,0.12,Бостандыкский р-н,1.0,2013,2 с/у и более,лоджия,да,бронированная,через TV кабель,паркинг,частично,ламинат,2.8
90000000,3,104.0,11/18,0.61,Бостандыкский р-н,1.0,2022,раздельный,no_info,no_info,no_info,no_info,no_info,no_info,ламинат,3
90000000,3,110.0,11/12,0.92,Алмалинский р-н,0.075,2023,no_info,no_info,no_info,no_info,no_info,no_info,no_info,no_info,
90000000,2,82.0,1/9,0.11,Медеуский р-н,0.69,2012,2 с/у и более,no_info,no_info,no_info,no_info,no_info,no_info,ламинат,3
90000000,4,150.0,11/18,0.61,Бостандыкский р-н,1.0,2009,no_info,no_info,no_info,no_info,no_info,no_info,no_info,ламинат,3
90000000,2,83.0,20/20,1.0,Бостандыкский р-н,1.0,2023,no_info,no_info,no_info,no_info,no_info,паркинг,no_info,no_info,3
90000000,3,90.0,8/9,0.89,Медеуский р-н,0.69,1991,no_info,несколько балконов или лоджий,да,бронированная,no_info,no_info,полностью,паркет,
90000000,4,123.0,3/4,0.75,Бостандыкский р-н,1.0,1966,no_info,несколько балконов или лоджий,да,металлическая,проводной,рядом охраняемая стоянка,полностью,паркет,3
90000000,3,75.0,9/13,0.69,Алмалинский р-н,0.075,2021,no_info,no_info,no_info,no_info,no_info,паркинг,no_info,no_info,3
90000000,2,133.0,1/10,0.1,Алмалинский р-н,0.075,2006,no_info,no_info,no_info,no_info,оптика,паркинг,полностью,паркет,3
90000000,4,120.0,6/13,0.46,Алмалинский р-н,0.075,2019,2 с/у и более,балкон и лоджия,no_info,металлическая,no_info,no_info,частично,ламинат,
90000000,4,101.8,8/10,0.8,Бостандыкский р-н,1.0,2019,совмещенный,no_info,no_info,no_info,no_info,паркинг,полностью,ламинат,3
90000000,3,100.0,7/16,0.44,Бостандыкский р-н,1.0,2023,2 с/у и более,no_info,no_info,бронированная,no_info,паркинг,частично,ламинат,2.85
90000000,3,100.0,12/14,0.86,Бостандыкский р-н,1.0,2006,2 с/у и более,лоджия,да,бронированная,ADSL,паркинг,частично,паркет,2.8
90000000,3,105.0,6/10,0.6,Медеуский р-н,0.69,2017,2 с/у и более,лоджия,да,металлическая,оптика,паркинг,no_info,no_info,3.2
90000000,3,95.0,18/19,0.95,Бостандыкский р-н,1.0,2020,2 с/у и более,no_info,no_info,металлическая,no_info,паркинг,no_info,no_info,3
90000000,4,220.0,1/2,0.5,Бостандыкский р-н,1.0,2019,no_info,no_info,no_info,no_info,no_info,no_info,no_info,no_info,
90000000,3,93.8,12/21,0.57,Бостандыкский р-н,1.0,2023,no_info,no_info,no_info,no_info,no_info,паркинг,no_info,no_info,3
90000000,3,110.0,9/18,0.5,Бостандыкский р-н,1.0,2015,no_info,no_info,no_info,no_info,no_info,no_info,no_info,no_info,
90000000,2,68.0,8/20,0.4,Бостандыкский р-н,1.0,2023,no_info,лоджия,no_info,бронированная,оптика,паркинг,полностью,ламинат,3
90000000,4,120.0,1/1,1.0,Алмалинский р-н,0.075,1978,no_info,no_info,да,металлическая,no_info,no_info,полностью,ламинат,
90000000,4,132.0,10/14,0.71,Бостандыкский р-н,1.0,2019,no_info,no_info,no_info,no_info,no_info,паркинг,no_info,no_info,3
90000000,4,120.0,4/5,0.8,Медеуский р-н,0.69,2017,no_info,балкон,да,бронированная,ADSL,no_info,полностью,ламинат,2.7
90000000,3,92.0,1/5,0.2,Медеуский р-н,0.69,1983,no_info,лоджия,да,бронированная,через TV кабель,рядом охраняемая стоянка,no_info,паркет,3
90000000,2,61.0,3/3,1.0,Медеуский р-н,0.69,2019,совмещенный,no_info,no_info,металлическая,оптика,паркинг,полностью,паркет,3.6
90000000,5,113.8,1/5,0.2,Бостандыкский р-н,1.0,1980,no_info,no_info,no_info,металлическая,ADSL,рядом охраняемая стоянка,полностью,no_info,2.8
90000000,3,87.6,13/13,1.0,Бостандыкский р-н,1.0,2023,no_info,лоджия,no_info,no_info,no_info,паркинг,no_info,no_info,3
90000000,3,150.0,11/13,0.85,Бостандыкский р-н,1.0,2015,2 с/у и более,лоджия,да,бронированная,оптика,паркинг,полностью,ламинат,2.8
90000000,3,140.0,5/20,0.25,Алмалинский р-н,0.075,2011,2 с/у и более,несколько балконов или лоджий,да,металлическая,ADSL,паркинг,частично,ламинат,3
90000000,3,105.0,7/18,0.39,Бостандыкский р-н,1.0,2015,no_info,no_info,no_info,no_info,no_info,паркинг,no_info,no_info,2.95
90000000,3,138.0,5/20,0.25,Алмалинский р-н,0.075,2011,2 с/у и более,несколько балконов или лоджий,да,бронированная,ADSL,паркинг,полностью,паркет,3
90000000,4,120.0,3/5,0.6,Алмалинский р-н,0.075,1972,no_info,балкон,да,металлическая,ADSL,рядом охраняемая стоянка,частично,ламинат,
90000000,2,74.0,2/5,0.4,Бостандыкский р-н,1.0,2013,2 с/у и более,no_info,no_info,металлическая,оптика,no_info,no_info,no_info,
90000000,4,150.0,11/18,0.61,Бостандыкский р-н,1.0,2015,совмещенный,no_info,no_info,бронированная,no_info,паркинг,частично,ламинат,
90000000,3,100.0,3/8,0.38,Бостандыкский р-н,1.0,2020,2 с/у и более,лоджия,no_info,бронированная,no_info,паркинг,полностью,пробковый,3.65
90000000,3,96.8,9/12,0.75,Бостандыкский р-н,1.0,2019,no_info,балкон,no_info,no_info,no_info,no_info,no_info,ламинат,2.7
90000000,4,186.5,3/4,0.75,Наурызбайский р-н,0.11,2021,2 с/у и более,no_info,no_info,бронированная,оптика,паркинг,без мебели,no_info,3.1
90000000,3,125.0,6/9,0.67,Ауэзовский р-н,0.51,2006,no_info,no_info,no_info,no_info,no_info,no_info,no_info,паркет,3
90000000,4,136.0,17/25,0.68,Бостандыкский р-н,1.0,2009,2 с/у и более,несколько балконов или лоджий,да,бронированная,оптика,паркинг,частично,паркет,3
90000000,2,82.0,1/9,0.11,Медеуский р-н,0.69,2012,2 с/у и более,no_info,no_info,no_info,no_info,no_info,no_info,ламинат,3
85000000,3,111.0,2/6,0.33,Алмалинский р-н,0.075,2000,,,,,,,,,
90000000,2,96.6,1/3,0.33,Бостандыкский р-н,1.0,2022,no_info,no_info,no_info,no_info,no_info,паркинг,no_info,no_info,3.3
90000000,3,113.0,1/10,0.1,Наурызбайский р-н,0.11,2013,2 с/у и более,несколько балконов или лоджий,да,металлическая,оптика,паркинг,полностью,ламинат,2.8
90000000,4,95.0,14/16,0.88,Бостандыкский р-н,1.0,2019,no_info,несколько балконов или лоджий,да,металлическая,через TV кабель,паркинг,полностью,ламинат,2.85
90000000,2,68.0,3/4,0.75,Медеуский р-н,0.69,2022,no_info,no_info,no_info,no_info,no_info,no_info,no_info,no_info,3
90000000,2,61.0,3/3,1.0,Медеуский р-н,0.69,2021,no_info,no_info,no_info,бронированная,оптика,паркинг,полностью,no_info,3.6
90000000,3,121.3,9/17,0.53,Бостандыкский р-н,1.0,2023,no_info,no_info,no_info,no_info,no_info,паркинг,no_info,no_info,3
90000000,3,160.0,6/9,0.67,Алмалинский р-н,0.075,2011,2 с/у и более,no_info,no_info,металлическая,ADSL,паркинг,частично,no_info,3
90000000,3,87.38,2/12,0.17,Бостандыкский р-н,1.0,2022,2 с/у и более,no_info,no_info,no_info,no_info,паркинг,no_info,no_info,3
