price,room_count,quadrature,floor_text,floor,region_text,region,year,flat_toilet,flat_balcony,flat_balcony_g,flat_door,inet_type,flat_parking,live_furniture,flat_flooring,ceiling
37500000,1,43.0,10/16,0.62,Бостандыкский р-н,1.0,2019,совмещенный,no_info,no_info,металлическая,no_info,паркинг,полностью,no_info,2.85
37500000,2,43.0,1/5,0.2,Медеуский р-н,0.69,1985,no_info,no_info,no_info,металлическая,no_info,no_info,полностью,линолеум,
37500000,3,72.3,2/2,1.0,Медеуский р-н,0.69,1965,no_info,балкон,да,металлическая,оптика,гараж,частично,линолеум,
37500000,3,64.0,1/5,0.2,Жетысуский р-н,0.076,1984,no_info,no_info,no_info,металлическая,ADSL,рядом охраняемая стоянка,полностью,ламинат,2.7
37500000,1,46.0,9/10,0.9,Алмалинский р-н,0.075,2024,совмещенный,лоджия,да,бронированная,проводной,паркинг,no_info,no_info,3
37500000,2,69.0,2/9,0.22,Турксибский р-н,0.083,2016,no_info,балкон,да,металлическая,проводной,рядом охраняемая стоянка,полностью,линолеум,2.8
37500000,2,56.0,6/14,0.43,Алматы,,2019,совмещенный,no_info,no_info,металлическая,ADSL,no_info,частично,ламинат,
37500000,2,45.0,4/5,0.8,Алмалинский р-н,0.075,1978,no_info,балкон,да,бронированная,оптика,паркинг,полностью,ламинат,2.7
37500000,2,50.0,2/4,0.5,Бостандыкский р-н,1.0,1971,no_info,балкон,да,металлическая,ADSL,рядом охраняемая стоянка,частично,no_info,
37500000,2,50.0,9/12,0.75,Медеуский р-н,0.69,2019,no_info,балкон,no_info,металлическая,no_info,no_info,no_info,ламинат,
37500000,3,57.0,4/4,1.0,Бостандыкский р-н,1.0,1970,,,,,,,,,
37500000,3,63.0,4/5,0.8,Бостандыкский р-н,1.0,1984,no_info,балкон,no_info,no_info,no_info,рядом охраняемая стоянка,частично,линолеум,
37500000,2,50.5,3/12,0.25,Бостандыкский р-н,1.0,2023,no_info,no_info,no_info,no_info,no_info,no_info,no_info,no_info,3
37500000,2,38.0,7/12,0.58,Алатауский р-н,1e-10,2020,2 с/у и более,no_info,no_info,бронированная,через TV кабель,рядом охраняемая стоянка,полностью,ламинат,2.7
37500000,3,62.0,4/5,0.8,Бостандыкский р-н,1.0,1973,no_info,no_info,no_info,no_info,no_info,no_info,no_info,no_info,
37500000,3,63.0,4/4,1.0,Бостандыкский р-н,1.0,1972,no_info,no_info,no_info,no_info,no_info,no_info,no_info,no_info,
37500000,3,62.1,1/5,0.2,Турксибский р-н,0.083,1995,no_info,балкон,да,деревянная,через TV кабель,рядом охраняемая стоянка,без мебели,линолеум,2.7
37500000,2,72.3,5/18,0.28,Алмалинский р-н,0.075,2012,no_info,балкон,да,металлическая,оптика,рядом охраняемая стоянка,частично,no_info,
