price,room_count,quadrature,floor_text,floor,region_text,region,year,flat_toilet,flat_balcony,flat_balcony_g,flat_door,inet_type,flat_parking,live_furniture,flat_flooring,ceiling
61700000,3,108.3,5/16,0.31,Медеуский р-н,0.69,2017,2 с/у и более,несколько балконов или лоджий,да,no_info,no_info,паркинг,no_info,no_info,2.8
61672150,4,134.95,3/12,0.25,Алмалинский р-н,0.075,2024,2 с/у и более,no_info,no_info,no_info,no_info,паркинг,no_info,no_info,3
61603600,4,134.8,8/12,0.67,Алматы,,2024,no_info,лоджия,no_info,no_info,no_info,паркинг,no_info,no_info,3
61600000,2,65.4,2/19,0.11,Алматы,,2023,no_info,no_info,no_info,no_info,no_info,no_info,no_info,no_info,3
61600000,3,67.0,9/16,0.56,Бостандыкский р-н,1.0,2019,совмещенный,no_info,no_info,бронированная,no_info,no_info,частично,ламинат,2.95
61600000,3,70.0,9/16,0.56,Бостандыкский р-н,1.0,2019,совмещенный,no_info,no_info,металлическая,ADSL,паркинг,полностью,ламинат,2.95
61600000,3,93.0,7/9,0.78,Жетысуский р-н,0.076,2005,no_info,несколько балконов или лоджий,да,бронированная,оптика,рядом охраняемая стоянка,полностью,ламинат,2.8
61600000,3,68.0,9/9,1.0,Бостандыкский р-н,1.0,2019,no_info,no_info,no_info,металлическая,проводной,паркинг,полностью,ламинат,2.95
61600000,3,66.0,9/12,0.75,Бостандыкский р-н,1.0,2019,совмещенный,балкон,да,металлическая,ADSL,паркинг,полностью,ламинат,2.85
61500999,2,73.5,5/5,1.0,Бостандыкский р-н,1.0,1975,no_info,лоджия,да,бронированная,оптика,паркинг,частично,ламинат,3
61500000,3,109.2,13/16,0.81,Ауэзовский р-н,0.51,2023,no_info,балкон и лоджия,да,металлическая,ADSL,паркинг,no_info,no_info,3
61500000,2,71.0,9/12,0.75,Бостандыкский р-н,1.0,2019,раздельный,несколько балконов или лоджий,да,бронированная,ADSL,рядом охраняемая стоянка,полностью,ламинат,2.7
61500000,3,83.0,19/20,0.95,Бостандыкский р-н,1.0,2023,no_info,no_info,no_info,no_info,no_info,no_info,no_info,no_info,3
61500000,3,96.9,14/16,0.88,Бостандыкский р-н,1.0,2019,no_info,no_info,no_info,no_info,no_info,no_info,no_info,no_info,2.85
61500000,2,55.0,9/20,0.45,Бостандыкский р-н,1.0,2023,no_info,no_info,no_info,no_info,no_info,паркинг,no_info,дерево,3
61500000,3,107.0,4/12,0.33,Ауэзовский р-н,0.51,2013,2 с/у и более,несколько балконов или лоджий,да,металлическая,оптика,паркинг,полностью,ламинат,2.7
61500000,3,96.0,4/5,0.8,Медеуский р-н,0.69,2019,no_info,no_info,no_info,no_info,через TV кабель,no_info,полностью,ламинат,2.7
61500000,2,60.0,2/12,0.17,Бостандыкский р-н,1.0,2018,совмещенный,no_info,no_info,металлическая,no_info,паркинг,частично,ламинат,2.8
61500000,3,70.0,15/16,0.94,Бостандыкский р-н,1.0,2019,совмещенный,no_info,no_info,металлическая,проводной,паркинг,полностью,ламинат,2.85
61500000,2,58.0,5/19,0.26,Бостандыкский р-н,1.0,2022,no_info,лоджия,no_info,no_info,no_info,паркинг,no_info,no_info,3
61500000,3,82.0,6/13,0.46,Медеуский р-н,0.69,2022,no_info,no_info,no_info,металлическая,проводной,no_info,частично,ламинат,2
61500000,2,60.0,2/12,0.17,Бостандыкский р-н,1.0,2019,no_info,no_info,no_info,no_info,no_info,no_info,no_info,no_info,2.8
61500000,3,92.0,8/16,0.5,Ауэзовский р-н,0.51,2023,раздельный,балкон и лоджия,no_info,металлическая,no_info,no_info,no_info,no_info,2.7
61500000,3,90.0,9/16,0.56,Бостандыкский р-н,1.0,2004,no_info,no_info,no_info,no_info,no_info,паркинг,частично,ламинат,2.8
61500000,2,73.0,5/5,1.0,Бостандыкский р-н,1.0,1972,,,,,,,,,
61500000,2,67.7,4/4,1.0,Бостандыкский р-н,1.0,2019,совмещенный,no_info,no_info,металлическая,проводной,паркинг,no_info,no_info,3.15
61500000,3,75.0,4/8,0.5,Алмалинский р-н,0.075,1987,no_info,несколько балконов или лоджий,да,металлическая,оптика,рядом охраняемая стоянка,полностью,ламинат,
61500000,3,82.3,3/3,1.0,Бостандыкский р-н,1.0,2021,no_info,балкон,no_info,металлическая,no_info,паркинг,no_info,no_info,3.15
61500000,2,59.0,3/13,0.23,Бостандыкский р-н,1.0,2019,совмещенный,no_info,no_info,металлическая,оптика,паркинг,полностью,ламинат,2.7
61500000,3,85.2,7/10,0.7,Наурызбайский р-н,0.11,2013,no_info,no_info,no_info,no_info,no_info,паркинг,no_info,no_info,2.9
61500000,3,123.0,14/18,0.78,Алмалинский р-н,0.075,2011,раздельный,балкон и лоджия,да,металлическая,no_info,паркинг,полностью,ламинат,2.8
61500000,2,72.0,8/18,0.44,Бостандыкский р-н,1.0,2015,no_info,no_info,no_info,металлическая,оптика,паркинг,частично,ламинат,2.95
61500000,3,68.0,9/16,0.56,Бостандыкский р-н,1.0,2019,совмещенный,no_info,no_info,металлическая,оптика,no_info,полностью,ламинат,2.95
61500000,4,118.2,5/6,0.83,Ауэзовский р-н,0.51,2001,no_info,несколько балконов или лоджий,да,бронированная,no_info,рядом охраняемая стоянка,без мебели,ламинат,2.8
61500000,3,86.0,8/12,0.67,Бостандыкский р-н,1.0,2019,no_info,no_info,no_info,no_info,no_info,no_info,no_info,no_info,2.74
61500000,3,123.0,14/18,0.78,Алмалинский р-н,0.075,2011,no_info,балкон и лоджия,да,металлическая,ADSL,рядом охраняемая стоянка,полностью,ламинат,3
61500000,2,68.0,4/4,1.0,Алматы,,2019,no_info,no_info,no_info,металлическая,no_info,паркинг,no_info,no_info,3.15
