price,room_count,quadrature,floor_text,floor,region_text,region,year,flat_toilet,flat_balcony,flat_balcony_g,flat_door,inet_type,flat_parking,live_furniture,flat_flooring,ceiling
22500000,1,33.0,7/9,0.78,Наурызбайский р-н,0.11,2020,совмещенный,балкон,no_info,металлическая,no_info,паркинг,полностью,no_info,2.7
10000000,1,13.0,2/4,0.5,Ауэзовский р-н,0.51,1974,no_info,no_info,no_info,no_info,no_info,рядом охраняемая стоянка,no_info,линолеум,2.7
14900000,1,24.0,5/5,1.0,Бостандыкский р-н,1.0,1982,no_info,балкон,no_info,металлическая,оптика,рядом охраняемая стоянка,no_info,линолеум,2.8
51000000,3,70.4,8/9,0.89,Алмалинский р-н,0.075,1990,no_info,no_info,да,металлическая,ADSL,рядом охраняемая стоянка,полностью,ламинат,2.8
18000000,2,38.0,5/5,1.0,Алмалинский р-н,0.075,1982,no_info,no_info,no_info,no_info,no_info,no_info,no_info,no_info,
22500000,1,48.5,4/7,0.57,Алатауский р-н,1e-10,2022,no_info,no_info,no_info,no_info,no_info,no_info,no_info,no_info,2.7
31000000,2,48.0,2/6,0.33,Наурызбайский р-н,0.11,2022,no_info,лоджия,no_info,металлическая,проводной,no_info,полностью,паркет,
17000000,1,30.0,1/5,0.2,Ауэзовский р-н,0.51,1979,,,,,,,,,
12000000,1,18.0,1/6,0.17,Бостандыкский р-н,1.0,2016,совмещенный,no_info,no_info,no_info,ADSL,паркинг,no_info,no_info,2.7
23500000,3,78.0,6/6,1.0,Алмалинский р-н,0.075,2019,no_info,no_info,no_info,no_info,no_info,паркинг,no_info,no_info,2.7
23000000,1,39.6,4/12,0.33,Наурызбайский р-н,0.11,2023,no_info,no_info,no_info,no_info,no_info,no_info,no_info,no_info,2.69
28500000,2,51.1,1/5,0.2,Жетысуский р-н,0.076,1989,no_info,балкон,no_info,no_info,no_info,no_info,no_info,no_info,
35000000,2,65.0,3/6,0.5,Жетысуский р-н,0.076,2008,no_info,no_info,да,металлическая,проводной,no_info,частично,линолеум,2.8
28000000,2,50.0,3/3,1.0,Турксибский р-н,0.083,1974,no_info,балкон и лоджия,да,металлическая,проводной,рядом охраняемая стоянка,no_info,линолеум,2.7
33000000,3,65.0,3/5,0.6,Алатауский р-н,1e-10,2018,no_info,балкон,no_info,no_info,no_info,no_info,no_info,no_info,2.8
17300000,1,34.0,1/3,0.33,Турксибский р-н,0.083,1978,no_info,no_info,no_info,no_info,no_info,паркинг,no_info,no_info,
26500000,3,55.0,2/2,1.0,Алмалинский р-н,0.075,1950,no_info,балкон,no_info,металлическая,ADSL,no_info,частично,линолеум,3
32000000,2,57.0,1/1,1.0,Наурызбайский р-н,0.11,2023,no_info,no_info,no_info,металлическая,no_info,no_info,no_info,паркет,2.8
9000000,1,13.0,2/4,0.5,Ауэзовский р-н,0.51,1987,no_info,no_info,no_info,no_info,no_info,no_info,no_info,no_info,
21500000,1,44.0,6/8,0.75,Алатауский р-н,1e-10,2023,no_info,no_info,no_info,no_info,no_info,паркинг,без мебели,no_info,3
35000000,2,66.8,1/9,0.11,Наурызбайский р-н,0.11,2020,совмещенный,no_info,no_info,металлическая,ADSL,паркинг,без мебели,no_info,2.7
23000000,2,45.0,4/4,1.0,Турксибский р-н,0.083,1974,no_info,no_info,no_info,металлическая,no_info,паркинг,no_info,no_info,
