price,room_count,quadrature,floor_text,floor,region_text,region,year,flat_toilet,flat_balcony,flat_balcony_g,flat_door,inet_type,flat_parking,live_furniture,flat_flooring,ceiling
21500000,1,44.0,3/5,0.6,Турксибский р-н,0.083,2018,no_info,no_info,no_info,металлическая,no_info,no_info,частично,no_info,
36500000,3,60.0,2/5,0.4,Алмалинский р-н,0.075,1980,no_info,no_info,no_info,металлическая,оптика,рядом охраняемая стоянка,полностью,no_info,2.8
36000000,1,50.0,14/16,0.88,Ауэзовский р-н,0.51,2014,совмещенный,no_info,no_info,металлическая,no_info,паркинг,полностью,no_info,3.2
22000000,1,31.0,1/10,0.1,Наурызбайский р-н,0.11,2022,no_info,no_info,no_info,no_info,no_info,no_info,no_info,no_info,
24500000,1,31.0,1/5,0.2,Алмалинский р-н,0.075,1981,no_info,no_info,no_info,no_info,no_info,рядом охраняемая стоянка,полностью,no_info,
13300000,1,18.0,1/5,0.2,Алмалинский р-н,0.075,1976,no_info,no_info,no_info,no_info,no_info,no_info,no_info,no_info,
54000000,2,50.2,4/5,0.8,Медеуский р-н,0.69,2018,no_info,лоджия,да,металлическая,no_info,no_info,полностью,ламинат,2.9
31000000,3,61.5,5/5,1.0,Алмалинский р-н,0.075,1977,no_info,no_info,no_info,no_info,no_info,no_info,no_info,no_info,
24000000,2,44.0,2/4,0.5,Ауэзовский р-н,0.51,1963,no_info,балкон,да,металлическая,ADSL,рядом охраняемая стоянка,без мебели,линолеум,
21000000,1,45.0,10/10,1.0,Наурызбайский р-н,0.11,2018,no_info,балкон,no_info,металлическая,ADSL,рядом охраняемая стоянка,полностью,линолеум,
32500000,3,57.0,4/5,0.8,Бостандыкский р-н,1.0,1976,no_info,балкон,да,металлическая,ADSL,рядом охраняемая стоянка,no_info,линолеум,
27000000,2,74.0,16/16,1.0,Наурызбайский р-н,0.11,2013,совмещенный,лоджия,да,бронированная,ADSL,рядом охраняемая стоянка,полностью,линолеум,2.8
31000000,1,40.0,8/9,0.89,Ауэзовский р-н,0.51,1989,no_info,балкон,no_info,металлическая,no_info,no_info,полностью,no_info,
26500000,2,60.0,4/9,0.44,Наурызбайский р-н,0.11,2023,no_info,no_info,no_info,no_info,no_info,паркинг,no_info,no_info,2.7
22000000,1,34.0,4/5,0.8,Ауэзовский р-н,0.51,1982,,,,,,,,,
