price,room_count,quadrature,floor_text,floor,region_text,region,year,flat_toilet,flat_balcony,flat_balcony_g,flat_door,inet_type,flat_parking,live_furniture,flat_flooring,ceiling
29846700,3,76.53,1/1,1.0,Алатауский р-н,1e-10,2023,,,,,,,,,
18290000,2,55.05,1/1,1.0,Турксибский р-н,0.083,2024,,,,,,,,,
35000000,2,51.0,3/5,0.6,Медеуский р-н,0.69,2021,совмещенный,no_info,no_info,металлическая,no_info,паркинг,полностью,ламинат,2.8
32000000,2,57.0,9/10,0.9,Наурызбайский р-н,0.11,2022,no_info,no_info,no_info,металлическая,no_info,no_info,частично,ламинат,
33000000,2,47.0,7/18,0.39,Ауэзовский р-н,0.51,2023,no_info,лоджия,да,металлическая,no_info,рядом охраняемая стоянка,no_info,no_info,3
20800000,1,34.0,3/9,0.33,Наурызбайский р-н,0.11,2023,совмещенный,no_info,да,металлическая,no_info,паркинг,без мебели,ламинат,2.69
31000000,2,55.0,3/9,0.33,Медеуский р-н,0.69,2022,no_info,no_info,no_info,бронированная,ADSL,no_info,частично,ламинат,2.75
24100000,1,43.0,11/11,1.0,Ауэзовский р-н,0.51,2015,совмещенный,no_info,no_info,no_info,no_info,паркинг,полностью,ламинат,2.7
28500000,2,48.2,7/9,0.78,Ауэзовский р-н,0.51,2023,no_info,no_info,да,металлическая,no_info,рядом охраняемая стоянка,no_info,no_info,2.8
15800000,1,25.72,7/10,0.7,Наурызбайский р-н,0.11,2023,no_info,no_info,no_info,no_info,no_info,паркинг,no_info,no_info,2.7
27900000,2,46.74,5/9,0.56,Алатауский р-н,1e-10,2023,совмещенный,no_info,no_info,металлическая,no_info,паркинг,no_info,ламинат,2.6
13000000,1,15.0,1/5,0.2,Алмалинский р-н,0.075,1980,no_info,no_info,no_info,no_info,no_info,no_info,no_info,no_info,
22300000,1,44.6,2/3,0.67,Бостандыкский р-н,1.0,2023,совмещенный,балкон,no_info,no_info,no_info,паркинг,no_info,no_info,3
27500000,3,63.5,4/4,1.0,Турксибский р-н,0.083,1976,no_info,балкон,no_info,металлическая,ADSL,рядом охраняемая стоянка,полностью,линолеум,2.8
18500000,1,30.0,4/5,0.8,Алатауский р-н,1e-10,2013,раздельный,балкон,no_info,металлическая,no_info,паркинг,частично,no_info,2.7
36700000,2,38.0,3/12,0.25,Бостандыкский р-н,1.0,2022,совмещенный,лоджия,да,металлическая,no_info,паркинг,полностью,ламинат,2
21500000,1,37.0,9/10,0.9,Наурызбайский р-н,0.11,2022,совмещенный,no_info,да,металлическая,no_info,паркинг,полностью,ламинат,
29000000,3,56.0,6/6,1.0,Наурызбайский р-н,0.11,2022,no_info,балкон,да,no_info,оптика,паркинг,no_info,ламинат,
28000000,2,46.0,1/4,0.25,Ауэзовский р-н,0.51,1965,no_info,no_info,no_info,металлическая,no_info,рядом охраняемая стоянка,полностью,линолеум,2.5
22500000,1,31.9,1/4,0.25,Ауэзовский р-н,0.51,1963,no_info,no_info,no_info,no_info,no_info,no_info,частично,ламинат,
