price,room_count,quadrature,floor_text,floor,region_text,region,year,flat_toilet,flat_balcony,flat_balcony_g,flat_door,inet_type,flat_parking,live_furniture,flat_flooring,ceiling
50500000,4,75.0,2/5,0.4,Бостандыкский р-н,1.0,1977,no_info,балкон,no_info,металлическая,no_info,no_info,частично,линолеум,
50500000,3,69.3,5/7,0.71,Алмалинский р-н,0.075,1982,no_info,лоджия,да,металлическая,ADSL,рядом охраняемая стоянка,полностью,паркет,2.55
50500000,3,68.0,4/5,0.8,Бостандыкский р-н,1.0,1983,no_info,балкон,да,металлическая,no_info,no_info,частично,no_info,
50500000,3,84.0,6/9,0.67,Алатауский р-н,1e-10,2018,no_info,балкон и лоджия,да,бронированная,оптика,no_info,частично,ламинат,2.8
50500000,2,45.0,12/12,1.0,Алмалинский р-н,0.075,2023,совмещенный,лоджия,да,бронированная,оптика,паркинг,полностью,ламинат,3.2
50500000,3,52.0,7/16,0.44,Бостандыкский р-н,1.0,2019,совмещенный,no_info,no_info,металлическая,no_info,рядом охраняемая стоянка,полностью,ламинат,2.95
50500000,2,64.4,6/16,0.38,Ауэзовский р-н,0.51,2023,no_info,no_info,no_info,no_info,no_info,no_info,no_info,no_info,2.7
50500000,2,70.7,15/16,0.94,Алматы,,2019,совмещенный,балкон,да,металлическая,no_info,паркинг,без мебели,ламинат,2.85
50500000,3,86.6,2/9,0.22,Алатауский р-н,1e-10,2014,no_info,балкон и лоджия,да,no_info,ADSL,паркинг,полностью,ламинат,
50500000,3,76.0,4/9,0.44,Бостандыкский р-н,1.0,1984,no_info,no_info,no_info,no_info,no_info,no_info,частично,линолеум,2.9
50500000,3,87.3,5/10,0.5,Алатауский р-н,1e-10,2010,,,,,,,,,
50500000,3,87.3,5/10,0.5,Алатауский р-н,1e-10,2010,,,,,,,,,
50500000,4,85.0,4/5,0.8,Бостандыкский р-н,1.0,1989,no_info,no_info,да,металлическая,no_info,no_info,частично,no_info,2.7
50500000,2,64.0,10/10,1.0,Бостандыкский р-н,1.0,2021,no_info,no_info,no_info,no_info,no_info,паркинг,no_info,no_info,3
50500000,3,63.0,2/4,0.5,Жетысуский р-н,0.076,1966,no_info,балкон,да,металлическая,ADSL,паркинг,частично,линолеум,
50500000,4,74.0,2/5,0.4,Бостандыкский р-н,1.0,1977,no_info,балкон,да,металлическая,ADSL,рядом охраняемая стоянка,частично,линолеум,2.6
50500000,2,65.0,18/18,1.0,Бостандыкский р-н,1.0,2015,no_info,no_info,no_info,no_info,no_info,паркинг,полностью,no_info,2.95
50500000,3,90.3,3/9,0.33,Алатауский р-н,1e-10,2010,2 с/у и более,лоджия,да,металлическая,ADSL,паркинг,полностью,ламинат,2.6
50500000,2,70.0,7/12,0.58,Алмалинский р-н,0.075,2023,no_info,лоджия,no_info,бронированная,no_info,no_info,без мебели,ламинат,2.7
50500000,4,84.0,4/5,0.8,Ауэзовский р-н,0.51,1992,no_info,no_info,no_info,no_info,no_info,no_info,no_info,no_info,
50500000,3,71.0,7/9,0.78,Алмалинский р-н,0.075,1986,no_info,no_info,no_info,no_info,no_info,no_info,частично,no_info,
50500000,3,60.0,10/10,1.0,Бостандыкский р-н,1.0,2016,совмещенный,no_info,no_info,no_info,no_info,паркинг,no_info,no_info,3
50500000,2,50.4,1/5,0.2,Медеуский р-н,0.69,1980,no_info,балкон,да,металлическая,no_info,рядом охраняемая стоянка,без мебели,ламинат,2.8
50500000,4,80.0,2/5,0.4,Алмалинский р-н,0.075,1988,no_info,балкон,no_info,no_info,no_info,no_info,частично,ламинат,2.75
50500000,3,126.0,3/9,0.33,Медеуский р-н,0.69,2019,no_info,лоджия,no_info,металлическая,no_info,паркинг,частично,ламинат,2.7
50500000,2,58.0,13/21,0.62,Бостандыкский р-н,1.0,2023,no_info,no_info,no_info,бронированная,no_info,паркинг,no_info,no_info,3
50500000,2,52.0,6/6,1.0,Ауэзовский р-н,0.51,2019,совмещенный,лоджия,да,металлическая,ADSL,паркинг,полностью,ламинат,2.9
50500000,4,92.0,7/9,0.78,Ауэзовский р-н,0.51,1990,no_info,no_info,no_info,металлическая,no_info,no_info,no_info,линолеум,
50500000,3,110.0,7/9,0.78,Ауэзовский р-н,0.51,1994,no_info,несколько балконов или лоджий,да,деревянная,no_info,рядом охраняемая стоянка,частично,ламинат,
50500000,3,93.4,8/9,0.89,Алмалинский р-н,0.075,2006,no_info,no_info,да,металлическая,ADSL,паркинг,полностью,ламинат,2.8
50500000,2,58.0,2/9,0.22,Медеуский р-н,0.69,2023,no_info,no_info,no_info,металлическая,ADSL,паркинг,полностью,ламинат,2.7
50500000,3,70.0,3/5,0.6,Ауэзовский р-н,0.51,1993,no_info,несколько балконов или лоджий,да,no_info,no_info,no_info,no_info,no_info,
50500000,2,70.7,15/16,0.94,Бостандыкский р-н,1.0,2019,совмещенный,балкон,да,металлическая,no_info,no_info,без мебели,ламинат,2.85
50500000,3,75.0,9/9,1.0,Алмалинский р-н,0.075,1982,no_info,no_info,да,металлическая,проводной,рядом охраняемая стоянка,частично,линолеум,2.8
